"Plot Title: Mendota Deephole 15m"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 21483255, SEN S/N: 21483255)","Temp, °C (LGR S/N: 21483255, SEN S/N: 21483255)","Coupler Detached (LGR S/N: 21483255)","Coupler Attached (LGR S/N: 21483255)","Host Connected (LGR S/N: 21483255)","End Of File (LGR S/N: 21483255)"
3077,08/17/23 01:00:00 PM,423.7,10.16,,,,
3078,08/17/23 01:30:00 PM,422.9,10.09,,,,
3079,08/17/23 02:00:00 PM,425.2,10.32,,,,
3080,08/17/23 02:30:00 PM,425.2,10.31,,,,
3081,08/17/23 03:00:00 PM,426.8,10.49,,,,
3082,08/17/23 03:30:00 PM,425.2,10.31,,,,
3083,08/17/23 04:00:00 PM,425.2,10.32,,,,
3084,08/17/23 04:30:00 PM,417.9,9.70,,,,
3085,08/17/23 05:00:00 PM,416.3,9.53,,,,
3086,08/17/23 05:30:00 PM,416.3,9.53,,,,
3087,08/17/23 06:00:00 PM,415.9,9.52,,,,
3088,08/17/23 06:30:00 PM,416.0,9.48,,,,
3089,08/17/23 07:00:00 PM,417.5,9.63,,,,
3090,08/17/23 07:30:00 PM,417.9,9.67,,,,
3091,08/17/23 08:00:00 PM,418.3,9.70,,,,
3092,08/17/23 08:30:00 PM,419.8,9.84,,,,
3093,08/17/23 09:00:00 PM,418.3,9.65,,,,
3094,08/17/23 09:30:00 PM,415.6,9.32,,,,
3095,08/17/23 10:00:00 PM,414.9,9.26,,,,
3096,08/17/23 10:30:00 PM,416.4,9.31,,,,
3097,08/17/23 11:00:00 PM,416.0,9.31,,,,
3098,08/17/23 11:30:00 PM,416.8,9.39,,,,
3099,08/18/23 12:00:00 AM,416.8,9.40,,,,
3100,08/18/23 12:30:00 AM,417.6,9.40,,,,
3101,08/18/23 01:00:00 AM,418.0,9.44,,,,
3102,08/18/23 01:30:00 AM,417.6,9.44,,,,
3103,08/18/23 02:00:00 AM,417.6,9.45,,,,
3104,08/18/23 02:30:00 AM,417.9,9.54,,,,
3105,08/18/23 03:00:00 AM,418.0,9.52,,,,
3106,08/18/23 03:30:00 AM,418.4,9.49,,,,
3107,08/18/23 04:00:00 AM,419.1,9.58,,,,
3108,08/18/23 04:30:00 AM,419.5,9.63,,,,
3109,08/18/23 05:00:00 AM,420.2,9.78,,,,
3110,08/18/23 05:30:00 AM,419.1,9.74,,,,
3111,08/18/23 06:00:00 AM,418.3,9.53,,,,
3112,08/18/23 06:30:00 AM,418.3,9.66,,,,
3113,08/18/23 07:00:00 AM,419.1,9.63,,,,
3114,08/18/23 07:30:00 AM,416.8,9.41,,,,
3115,08/18/23 08:00:00 AM,417.9,9.53,,,,
3116,08/18/23 08:30:00 AM,419.8,9.83,,,,
3117,08/18/23 09:00:00 AM,421.0,9.97,,,,
3118,08/18/23 09:30:00 AM,422.5,10.11,,,,
3119,08/18/23 10:00:00 AM,423.3,10.15,,,,
3120,08/18/23 10:30:00 AM,423.3,10.19,,,,
3121,08/18/23 11:00:00 AM,422.5,10.09,,,,
3122,08/18/23 11:30:00 AM,419.0,9.81,,,,
3123,08/18/23 12:00:00 PM,419.0,9.79,,,,
3124,08/18/23 12:30:00 PM,419.1,9.66,,,,
3125,08/18/23 01:00:00 PM,419.1,9.63,,,,
3126,08/18/23 01:30:00 PM,418.7,9.57,,,,
3127,08/18/23 02:00:00 PM,418.7,9.56,,,,
3128,08/18/23 02:30:00 PM,417.6,9.43,,,,
3129,08/18/23 03:00:00 PM,417.2,9.40,,,,
3130,08/18/23 03:30:00 PM,416.8,9.34,,,,
3131,08/18/23 04:00:00 PM,416.8,9.41,,,,
3132,08/18/23 04:30:00 PM,419.1,9.63,,,,
3133,08/18/23 05:00:00 PM,419.1,9.61,,,,
3134,08/18/23 05:30:00 PM,419.1,9.63,,,,
3135,08/18/23 06:00:00 PM,417.2,9.49,,,,
3136,08/18/23 06:30:00 PM,417.9,9.56,,,,
3137,08/18/23 07:00:00 PM,418.7,9.61,,,,
3138,08/18/23 07:30:00 PM,416.8,9.30,,,,
3139,08/18/23 08:00:00 PM,416.8,9.39,,,,
3140,08/18/23 08:30:00 PM,417.6,9.50,,,,
3141,08/18/23 09:00:00 PM,417.6,9.45,,,,
3142,08/18/23 09:30:00 PM,419.1,9.63,,,,
3143,08/18/23 10:00:00 PM,419.9,9.72,,,,
3144,08/18/23 10:30:00 PM,419.1,9.63,,,,
3145,08/18/23 11:00:00 PM,419.9,9.71,,,,
3146,08/18/23 11:30:00 PM,417.5,9.54,,,,
3147,08/19/23 12:00:00 AM,416.8,9.49,,,,
3148,08/19/23 12:30:00 AM,418.3,9.65,,,,
3149,08/19/23 01:00:00 AM,419.0,9.78,,,,
3150,08/19/23 01:30:00 AM,417.9,9.57,,,,
3151,08/19/23 02:00:00 AM,418.3,9.65,,,,
3152,08/19/23 02:30:00 AM,419.1,9.63,,,,
3153,08/19/23 03:00:00 AM,418.8,9.52,,,,
3154,08/19/23 03:30:00 AM,417.6,9.45,,,,
3155,08/19/23 04:00:00 AM,417.6,9.40,,,,
3156,08/19/23 04:30:00 AM,418.0,9.50,,,,
3157,08/19/23 05:00:00 AM,417.6,9.37,,,,
3158,08/19/23 05:30:00 AM,417.6,9.44,,,,
3159,08/19/23 06:00:00 AM,417.6,9.43,,,,
3160,08/19/23 06:30:00 AM,418.0,9.40,,,,
3161,08/19/23 07:00:00 AM,418.0,9.44,,,,
3162,08/19/23 07:30:00 AM,417.6,9.39,,,,
3163,08/19/23 08:00:00 AM,416.9,9.24,,,,
3164,08/19/23 08:30:00 AM,416.9,9.27,,,,
3165,08/19/23 09:00:00 AM,417.6,9.34,,,,
3166,08/19/23 09:30:00 AM,417.6,9.45,,,,
3167,08/19/23 10:00:00 AM,417.9,9.62,,,,
3168,08/19/23 10:30:00 AM,419.4,9.78,,,,
3169,08/19/23 11:00:00 AM,417.9,9.56,,,,
3170,08/19/23 11:30:00 AM,418.0,9.52,,,,
3171,08/19/23 12:00:00 PM,417.6,9.41,,,,
3172,08/19/23 12:30:00 PM,419.1,9.69,,,,
3173,08/19/23 01:00:00 PM,419.1,9.72,,,,
3174,08/19/23 01:30:00 PM,419.1,9.69,,,,
3175,08/19/23 02:00:00 PM,419.1,9.61,,,,
3176,08/19/23 02:30:00 PM,418.4,9.48,,,,
3177,08/19/23 03:00:00 PM,418.0,9.43,,,,
3178,08/19/23 03:30:00 PM,417.6,9.40,,,,
3179,08/19/23 04:00:00 PM,417.2,9.41,,,,
3180,08/19/23 04:30:00 PM,418.1,9.26,,,,
3181,08/19/23 05:00:00 PM,417.7,9.19,,,,
3182,08/19/23 05:30:00 PM,417.6,9.48,,,,
3183,08/19/23 06:00:00 PM,418.0,9.52,,,,
3184,08/19/23 06:30:00 PM,418.0,9.50,,,,
3185,08/19/23 07:00:00 PM,418.1,9.27,,,,
3186,08/19/23 07:30:00 PM,417.6,9.31,,,,
3187,08/19/23 08:00:00 PM,416.9,9.26,,,,
3188,08/19/23 08:30:00 PM,417.6,9.39,,,,
3189,08/19/23 09:00:00 PM,417.2,9.44,,,,
3190,08/19/23 09:30:00 PM,417.6,9.41,,,,
3191,08/19/23 10:00:00 PM,419.2,9.49,,,,
3192,08/19/23 10:30:00 PM,420.0,9.53,,,,
3193,08/19/23 11:00:00 PM,419.2,9.48,,,,
3194,08/19/23 11:30:00 PM,418.8,9.52,,,,
3195,08/20/23 12:00:00 AM,418.0,9.48,,,,
3196,08/20/23 12:30:00 AM,418.0,9.49,,,,
3197,08/20/23 01:00:00 AM,418.0,9.50,,,,
3198,08/20/23 01:30:00 AM,416.8,9.36,,,,
3199,08/20/23 02:00:00 AM,418.0,9.45,,,,
3200,08/20/23 02:30:00 AM,418.0,9.45,,,,
3201,08/20/23 03:00:00 AM,416.8,9.32,,,,
3202,08/20/23 03:30:00 AM,416.9,9.27,,,,
3203,08/20/23 04:00:00 AM,416.8,9.36,,,,
3204,08/20/23 04:30:00 AM,417.6,9.41,,,,
3205,08/20/23 05:00:00 AM,419.1,9.66,,,,
3206,08/20/23 05:30:00 AM,420.3,9.74,,,,
3207,08/20/23 06:00:00 AM,419.1,9.66,,,,
3208,08/20/23 06:30:00 AM,417.6,9.49,,,,
3209,08/20/23 07:00:00 AM,419.1,9.59,,,,
3210,08/20/23 07:30:00 AM,418.3,9.56,,,,
3211,08/20/23 08:00:00 AM,416.8,9.44,,,,
3212,08/20/23 08:30:00 AM,418.0,9.52,,,,
3213,08/20/23 09:00:00 AM,417.6,9.48,,,,
3214,08/20/23 09:30:00 AM,417.6,9.39,,,,
3215,08/20/23 10:00:00 AM,417.6,9.40,,,,
3216,08/20/23 10:30:00 AM,418.4,9.44,,,,
3217,08/20/23 11:00:00 AM,419.2,9.49,,,,
3218,08/20/23 11:30:00 AM,419.1,9.58,,,,
3219,08/20/23 12:00:00 PM,420.6,9.81,,,,
3220,08/20/23 12:30:00 PM,418.7,9.58,,,,
3221,08/20/23 01:00:00 PM,419.1,9.62,,,,
3222,08/20/23 01:30:00 PM,419.1,9.61,,,,
3223,08/20/23 02:00:00 PM,418.0,9.43,,,,
3224,08/20/23 02:30:00 PM,419.1,9.63,,,,
3225,08/20/23 03:00:00 PM,418.7,9.56,,,,
3226,08/20/23 03:30:00 PM,418.0,9.40,,,,
3227,08/20/23 04:00:00 PM,418.0,9.41,,,,
3228,08/20/23 04:30:00 PM,418.0,9.41,,,,
3229,08/20/23 05:00:00 PM,419.1,9.57,,,,
3230,08/20/23 05:30:00 PM,419.9,9.67,,,,
3231,08/20/23 06:00:00 PM,420.3,9.70,,,,
3232,08/20/23 06:30:00 PM,419.9,9.71,,,,
3233,08/20/23 07:00:00 PM,420.3,9.75,,,,
3234,08/20/23 07:30:00 PM,419.1,9.69,,,,
3235,08/20/23 08:00:00 PM,419.5,9.74,,,,
3236,08/20/23 08:30:00 PM,419.5,9.72,,,,
3237,08/20/23 09:00:00 PM,417.5,9.56,,,,
3238,08/20/23 09:30:00 PM,417.9,9.56,,,,
3239,08/20/23 10:00:00 PM,417.9,9.62,,,,
3240,08/20/23 10:30:00 PM,419.9,9.75,,,,
3241,08/20/23 11:00:00 PM,417.9,9.58,,,,
3242,08/20/23 11:30:00 PM,419.1,9.66,,,,
3243,08/21/23 12:00:00 AM,416.7,9.53,,,,
3244,08/21/23 12:30:00 AM,419.1,9.58,,,,
3245,08/21/23 01:00:00 AM,416.8,9.41,,,,
3246,08/21/23 01:30:00 AM,418.3,9.57,,,,
3247,08/21/23 02:00:00 AM,417.6,9.41,,,,
3248,08/21/23 02:30:00 AM,417.6,9.45,,,,
3249,08/21/23 03:00:00 AM,418.3,9.56,,,,
3250,08/21/23 03:30:00 AM,418.0,9.52,,,,
3251,08/21/23 04:00:00 AM,421.0,9.80,,,,
3252,08/21/23 04:30:00 AM,421.0,9.84,,,,
3253,08/21/23 05:00:00 AM,417.6,9.48,,,,
3254,08/21/23 05:30:00 AM,416.8,9.43,,,,
3255,08/21/23 06:00:00 AM,416.8,9.37,,,,
3256,08/21/23 06:30:00 AM,416.4,9.39,,,,
3257,08/21/23 07:00:00 AM,416.0,9.36,,,,
3258,08/21/23 07:30:00 AM,416.0,9.39,,,,
3259,08/21/23 08:00:00 AM,416.0,9.37,,,,
3260,08/21/23 08:30:00 AM,419.1,9.58,,,,
3261,08/21/23 09:00:00 AM,420.3,9.70,,,,
3262,08/21/23 09:30:00 AM,421.0,9.81,,,,
3263,08/21/23 10:00:00 AM,421.0,9.79,,,,
3264,08/21/23 10:30:00 AM,419.5,9.62,,,,
3265,08/21/23 11:00:00 AM,419.1,9.59,,,,
3266,08/21/23 11:30:00 AM,420.3,9.71,,,,
3267,08/21/23 12:00:00 PM,419.9,9.66,,,,
3268,08/21/23 12:30:00 PM,420.3,9.70,,,,
3269,08/21/23 01:00:00 PM,419.5,9.58,,,,
3270,08/21/23 01:30:00 PM,419.1,9.57,,,,
3271,08/21/23 02:00:00 PM,420.3,9.71,,,,
3272,08/21/23 02:30:00 PM,419.9,9.61,,,,
3273,08/21/23 03:00:00 PM,419.2,9.48,,,,
3274,08/21/23 03:30:00 PM,418.0,9.37,,,,
3275,08/21/23 04:00:00 PM,419.2,9.52,,,,
3276,08/21/23 04:30:00 PM,418.4,9.40,,,,
3277,08/21/23 05:00:00 PM,418.4,9.43,,,,
3278,08/21/23 05:30:00 PM,417.6,9.35,,,,
3279,08/21/23 06:00:00 PM,417.7,9.28,,,,
3280,08/21/23 06:30:00 PM,417.7,9.24,,,,
3281,08/21/23 07:00:00 PM,417.7,9.22,,,,
3282,08/21/23 07:30:00 PM,417.7,9.22,,,,
3283,08/21/23 08:00:00 PM,417.7,9.23,,,,
3284,08/21/23 08:30:00 PM,417.7,9.26,,,,
3285,08/21/23 09:00:00 PM,417.7,9.28,,,,
3286,08/21/23 09:30:00 PM,417.7,9.26,,,,
3287,08/21/23 10:00:00 PM,418.0,9.31,,,,
3288,08/21/23 10:30:00 PM,418.4,9.35,,,,
3289,08/21/23 11:00:00 PM,417.7,9.26,,,,
3290,08/21/23 11:30:00 PM,418.1,9.18,,,,
3291,08/22/23 12:00:00 AM,417.7,9.22,,,,
3292,08/22/23 12:30:00 AM,419.3,9.26,,,,
3293,08/22/23 01:00:00 AM,417.3,9.19,,,,
3294,08/22/23 01:30:00 AM,419.2,9.31,,,,
3295,08/22/23 02:00:00 AM,420.0,9.44,,,,
3296,08/22/23 02:30:00 AM,419.5,9.61,,,,
3297,08/22/23 03:00:00 AM,419.2,9.52,,,,
3298,08/22/23 03:30:00 AM,420.0,9.53,,,,
3299,08/22/23 04:00:00 AM,420.3,9.54,,,,
3300,08/22/23 04:30:00 AM,421.1,9.56,,,,
3301,08/22/23 05:00:00 AM,421.1,9.67,,,,
3302,08/22/23 05:30:00 AM,420.3,9.59,,,,
3303,08/22/23 06:00:00 AM,420.0,9.48,,,,
3304,08/22/23 06:30:00 AM,420.0,9.44,,,,
3305,08/22/23 07:00:00 AM,420.3,9.56,,,,
3306,08/22/23 07:30:00 AM,420.0,9.47,,,,
3307,08/22/23 08:00:00 AM,419.6,9.39,,,,
3308,08/22/23 08:30:00 AM,420.0,9.43,,,,
3309,08/22/23 09:00:00 AM,420.0,9.49,,,,
3310,08/22/23 09:30:00 AM,420.0,9.49,,,,
3311,08/22/23 10:00:00 AM,420.0,9.49,,,,
3312,08/22/23 10:30:00 AM,420.0,9.45,,,,
3313,08/22/23 11:00:00 AM,419.9,9.61,,,,
3314,08/22/23 11:30:00 AM,419.5,9.58,,,,
3315,08/22/23 12:00:00 PM,420.2,9.81,,,,
3316,08/22/23 12:30:00 PM,420.7,9.69,,,,
3317,08/22/23 01:00:00 PM,420.4,9.52,,,,
3318,08/22/23 01:30:00 PM,418.1,9.14,,,,
3319,08/22/23 02:00:00 PM,418.1,9.06,,,,
3320,08/22/23 02:30:00 PM,419.6,9.45,,,,
3321,08/22/23 03:00:00 PM,419.3,9.27,,,,
3322,08/22/23 03:30:00 PM,418.8,9.40,,,,
3323,08/22/23 04:00:00 PM,417.2,9.39,,,,
3324,08/22/23 04:30:00 PM,419.6,9.34,,,,
3325,08/22/23 05:00:00 PM,417.6,9.43,,,,
3326,08/22/23 05:30:00 PM,418.0,9.41,,,,
3327,08/22/23 06:00:00 PM,417.6,9.41,,,,
3328,08/22/23 06:30:00 PM,418.0,9.45,,,,
3329,08/22/23 07:00:00 PM,418.4,9.49,,,,
3330,08/22/23 07:30:00 PM,419.6,9.43,,,,
3331,08/22/23 08:00:00 PM,419.5,9.58,,,,
3332,08/22/23 08:30:00 PM,423.3,10.14,,,,
3333,08/22/23 09:00:00 PM,421.8,10.00,,,,
3334,08/22/23 09:30:00 PM,421.0,9.94,,,,
3335,08/22/23 10:00:00 PM,418.3,9.57,,,,
3336,08/22/23 10:30:00 PM,418.4,9.34,,,,
3337,08/22/23 11:00:00 PM,418.1,9.12,,,,
3338,08/22/23 11:30:00 PM,418.1,9.13,,,,
3339,08/23/23 12:00:00 AM,418.1,9.12,,,,
3340,08/23/23 12:30:00 AM,418.5,9.14,,,,
3341,08/23/23 01:00:00 AM,418.1,9.13,,,,
3342,08/23/23 01:30:00 AM,419.3,9.22,,,,
3343,08/23/23 02:00:00 AM,415.6,9.28,,,,
3344,08/23/23 02:30:00 AM,418.0,9.37,,,,
3345,08/23/23 03:00:00 AM,418.4,9.39,,,,
3346,08/23/23 03:30:00 AM,418.0,9.50,,,,
3347,08/23/23 04:00:00 AM,419.9,9.74,,,,
3348,08/23/23 04:30:00 AM,423.7,10.10,,,,
3349,08/23/23 05:00:00 AM,421.8,9.87,,,,
3350,08/23/23 05:30:00 AM,423.0,9.92,,,,
3351,08/23/23 06:00:00 AM,418.8,9.43,,,,
3352,08/23/23 06:30:00 AM,416.0,9.31,,,,
3353,08/23/23 07:00:00 AM,418.4,9.40,,,,
3354,08/23/23 07:30:00 AM,417.6,9.37,,,,
3355,08/23/23 08:00:00 AM,418.8,9.52,,,,
3356,08/23/23 08:30:00 AM,418.7,9.56,,,,
3357,08/23/23 09:00:00 AM,421.4,9.97,,,,
3358,08/23/23 09:30:00 AM,422.1,10.02,,,,
3359,08/23/23 10:00:00 AM,419.9,9.69,,,,
3360,08/23/23 10:30:00 AM,419.9,9.65,,,,
3361,08/23/23 11:00:00 AM,419.2,9.50,,,,
3362,08/23/23 11:30:00 AM,419.1,9.62,,,,
3363,08/23/23 12:00:00 PM,419.1,9.70,,,,
3364,08/23/23 12:30:00 PM,419.9,9.63,,,,
3365,08/23/23 01:00:00 PM,419.1,9.54,,,,
3366,08/23/23 01:30:00 PM,417.6,9.40,,,,
3367,08/23/23 02:00:00 PM,419.6,9.36,,,,
3368,08/23/23 02:30:00 PM,418.4,9.35,,,,
3369,08/23/23 03:00:00 PM,419.7,9.26,,,,
3370,08/23/23 03:30:00 PM,419.7,9.28,,,,
3371,08/23/23 04:00:00 PM,419.3,9.26,,,,
3372,08/23/23 04:30:00 PM,417.6,9.37,,,,
3373,08/23/23 05:00:00 PM,419.1,9.57,,,,
3374,08/23/23 05:30:00 PM,418.4,9.47,,,,
3375,08/23/23 06:00:00 PM,419.1,9.59,,,,
3376,08/23/23 06:30:00 PM,418.4,9.48,,,,
3377,08/23/23 07:00:00 PM,419.9,9.66,,,,
3378,08/23/23 07:30:00 PM,421.1,9.76,,,,
3379,08/23/23 08:00:00 PM,419.2,9.43,,,,
3380,08/23/23 08:30:00 PM,416.5,9.27,,,,
3381,08/23/23 09:00:00 PM,419.2,9.47,,,,
3382,08/23/23 09:30:00 PM,418.0,9.36,,,,
3383,08/23/23 10:00:00 PM,418.0,9.35,,,,
3384,08/23/23 10:30:00 PM,417.6,9.32,,,,
3385,08/23/23 11:00:00 PM,418.0,9.37,,,,
3386,08/23/23 11:30:00 PM,417.6,9.36,,,,
3387,08/24/23 12:00:00 AM,416.8,9.32,,,,
3388,08/24/23 12:30:00 AM,416.8,9.32,,,,
3389,08/24/23 01:00:00 AM,417.6,9.36,,,,
3390,08/24/23 01:30:00 AM,419.2,9.50,,,,
3391,08/24/23 02:00:00 AM,420.7,9.72,,,,
3392,08/24/23 02:30:00 AM,421.1,9.75,,,,
3393,08/24/23 03:00:00 AM,422.2,9.93,,,,
3394,08/24/23 03:30:00 AM,421.8,9.81,,,,
3395,08/24/23 04:00:00 AM,422.2,9.94,,,,
3396,08/24/23 04:30:00 AM,420.3,9.70,,,,
3397,08/24/23 05:00:00 AM,419.9,9.62,,,,
3398,08/24/23 05:30:00 AM,419.5,9.54,,,,
3399,08/24/23 06:00:00 AM,417.6,9.37,,,,
3400,08/24/23 06:30:00 AM,419.6,9.53,,,,
3401,08/24/23 07:00:00 AM,419.5,9.59,,,,
3402,08/24/23 07:30:00 AM,419.5,9.56,,,,
3403,08/24/23 08:00:00 AM,419.1,9.54,,,,
3404,08/24/23 08:30:00 AM,419.2,9.50,,,,
3405,08/24/23 09:00:00 AM,419.2,9.47,,,,
3406,08/24/23 09:30:00 AM,419.2,9.45,,,,
3407,08/24/23 10:00:00 AM,419.2,9.52,,,,
3408,08/24/23 10:30:00 AM,419.6,9.47,,,,
3409,08/24/23 11:00:00 AM,419.2,9.50,,,,
3410,08/24/23 11:30:00 AM,420.7,9.72,,,,
3411,08/24/23 12:00:00 PM,421.0,9.83,,,,
3412,08/24/23 12:30:00 PM,421.0,9.81,,,,
3413,08/24/23 01:00:00 PM,421.4,9.84,,,,
3414,08/24/23 01:30:00 PM,422.6,9.94,,,,
3415,08/24/23 02:00:00 PM,421.0,9.78,,,,
3416,08/24/23 02:30:00 PM,421.8,9.85,,,,
3417,08/24/23 03:00:00 PM,421.0,9.80,,,,
3418,08/24/23 03:30:00 PM,421.0,9.78,,,,
3419,08/24/23 04:00:00 PM,423.3,10.09,,,,
3420,08/24/23 04:30:00 PM,426.4,10.35,,,,
3421,08/24/23 05:00:00 PM,425.3,10.22,,,,
3422,08/24/23 05:30:00 PM,424.5,10.14,,,,
3423,08/24/23 06:00:00 PM,421.4,9.83,,,,
3424,08/24/23 06:30:00 PM,421.0,9.80,,,,
3425,08/24/23 07:00:00 PM,421.0,9.79,,,,
3426,08/24/23 07:30:00 PM,420.7,9.70,,,,
3427,08/24/23 08:00:00 PM,421.1,9.72,,,,
3428,08/24/23 08:30:00 PM,419.2,9.52,,,,
3429,08/24/23 09:00:00 PM,419.2,9.50,,,,
3430,08/24/23 09:30:00 PM,418.0,9.40,,,,
3431,08/24/23 10:00:00 PM,417.6,9.31,,,,
3432,08/24/23 10:30:00 PM,417.3,9.24,,,,
3433,08/24/23 11:00:00 PM,416.5,9.22,,,,
3434,08/24/23 11:30:00 PM,416.8,9.30,,,,
3435,08/25/23 12:00:00 AM,418.4,9.50,,,,
3436,08/25/23 12:30:00 AM,420.3,9.70,,,,
3437,08/25/23 01:00:00 AM,422.2,9.87,,,,
3438,08/25/23 01:30:00 AM,422.2,9.93,,,,
3439,08/25/23 02:00:00 AM,420.3,9.72,,,,
3440,08/25/23 02:30:00 AM,418.4,9.41,,,,
3441,08/25/23 03:00:00 AM,418.0,9.45,,,,
3442,08/25/23 03:30:00 AM,419.1,9.59,,,,
3443,08/25/23 04:00:00 AM,421.0,9.80,,,,
3444,08/25/23 04:30:00 AM,420.3,9.72,,,,
3445,08/25/23 05:00:00 AM,420.3,9.74,,,,
3446,08/25/23 05:30:00 AM,419.1,9.63,,,,
3447,08/25/23 06:00:00 AM,422.6,9.98,,,,
3448,08/25/23 06:30:00 AM,422.9,10.02,,,,
3449,08/25/23 07:00:00 AM,421.8,9.80,,,,
3450,08/25/23 07:30:00 AM,421.0,9.78,,,,
3451,08/25/23 08:00:00 AM,422.6,9.96,,,,
3452,08/25/23 08:30:00 AM,422.2,9.84,,,,
3453,08/25/23 09:00:00 AM,421.1,9.58,,,,
3454,08/25/23 09:30:00 AM,421.1,9.62,,,,
3455,08/25/23 10:00:00 AM,421.1,9.66,,,,
3456,08/25/23 10:30:00 AM,421.1,9.70,,,,
3457,08/25/23 11:00:00 AM,421.8,9.79,,,,
3458,08/25/23 11:30:00 AM,420.3,9.59,,,,
3459,08/25/23 12:00:00 PM,420.4,9.50,,,,
3460,08/25/23 12:30:00 PM,418.9,9.13,,,,
3461,08/25/23 01:00:00 PM,418.1,9.21,,,,
3462,08/25/23 01:30:00 PM,416.1,9.24,,,,
3463,08/25/23 02:00:00 PM,416.5,9.23,,,,
3464,08/25/23 02:30:00 PM,418.0,9.30,,,,
3465,08/25/23 03:00:00 PM,417.7,9.27,,,,
3466,08/25/23 03:30:00 PM,418.4,9.40,,,,
3467,08/25/23 04:00:00 PM,419.1,9.53,,,,
3468,08/25/23 04:30:00 PM,418.4,9.48,,,,
3469,08/25/23 05:00:00 PM,421.0,9.78,,,,
3470,08/25/23 05:30:00 PM,421.8,9.87,,,,
3471,08/25/23 06:00:00 PM,422.6,10.00,,,,
3472,08/25/23 06:30:00 PM,421.8,9.85,,,,
3473,08/25/23 07:00:00 PM,421.0,9.84,,,,
3474,08/25/23 07:30:00 PM,420.3,9.71,,,,
3475,08/25/23 08:00:00 PM,419.9,9.63,,,,
3476,08/25/23 08:30:00 PM,415.7,9.19,,,,
3477,08/25/23 09:00:00 PM,416.9,9.05,,,,
3478,08/25/23 09:30:00 PM,417.0,9.04,,,,
3479,08/25/23 10:00:00 PM,416.5,9.10,,,,
3480,08/25/23 10:30:00 PM,417.8,9.04,,,,
3481,08/25/23 11:00:00 PM,417.7,9.06,,,,
3482,08/25/23 11:30:00 PM,422.2,9.81,,,,
3483,08/26/23 12:00:00 AM,420.7,9.65,,,,
3484,08/26/23 12:30:00 AM,422.2,9.81,,,,
3485,08/26/23 01:00:00 AM,422.6,9.94,,,,
3486,08/26/23 01:30:00 AM,421.1,9.66,,,,
3487,08/26/23 02:00:00 AM,420.4,9.39,,,,
3488,08/26/23 02:30:00 AM,419.1,9.53,,,,
3489,08/26/23 03:00:00 AM,418.4,9.43,,,,
3490,08/26/23 03:30:00 AM,418.4,9.50,,,,
3491,08/26/23 04:00:00 AM,418.4,9.45,,,,
3492,08/26/23 04:30:00 AM,418.0,9.41,,,,
3493,08/26/23 05:00:00 AM,418.0,9.43,,,,
3494,08/26/23 05:30:00 AM,417.6,9.31,,,,
3495,08/26/23 06:00:00 AM,417.7,9.27,,,,
3496,08/26/23 06:30:00 AM,417.6,9.37,,,,
3497,08/26/23 07:00:00 AM,417.6,9.37,,,,
3498,08/26/23 07:30:00 AM,418.0,9.40,,,,
3499,08/26/23 08:00:00 AM,417.6,9.37,,,,
3500,08/26/23 08:30:00 AM,417.2,9.35,,,,
3501,08/26/23 09:00:00 AM,416.8,9.32,,,,
3502,08/26/23 09:30:00 AM,417.6,9.40,,,,
3503,08/26/23 10:00:00 AM,418.0,9.40,,,,
3504,08/26/23 10:30:00 AM,416.8,9.31,,,,
3505,08/26/23 11:00:00 AM,416.1,9.23,,,,
3506,08/26/23 11:30:00 AM,416.1,9.23,,,,
3507,08/26/23 12:00:00 PM,416.1,9.22,,,,
3508,08/26/23 12:30:00 PM,416.8,9.30,,,,
3509,08/26/23 01:00:00 PM,416.9,9.27,,,,
3510,08/26/23 01:30:00 PM,419.2,9.49,,,,
3511,08/26/23 02:00:00 PM,419.2,9.49,,,,
3512,08/26/23 02:30:00 PM,419.9,9.69,,,,
3513,08/26/23 03:00:00 PM,419.1,9.65,,,,
3514,08/26/23 03:30:00 PM,420.7,9.74,,,,
3515,08/26/23 04:00:00 PM,421.4,9.84,,,,
3516,08/26/23 04:30:00 PM,421.0,9.84,,,,
3517,08/26/23 05:00:00 PM,421.8,9.89,,,,
3518,08/26/23 05:30:00 PM,421.0,9.78,,,,
3519,08/26/23 06:00:00 PM,420.3,9.70,,,,
3520,08/26/23 06:30:00 PM,419.1,9.59,,,,
3521,08/26/23 07:00:00 PM,421.0,9.78,,,,
3522,08/26/23 07:30:00 PM,423.0,10.00,,,,
3523,08/26/23 08:00:00 PM,424.1,10.11,,,,
3524,08/26/23 08:30:00 PM,423.3,10.05,,,,
3525,08/26/23 09:00:00 PM,422.9,10.02,,,,
3526,08/26/23 09:30:00 PM,422.9,10.02,,,,
3527,08/26/23 10:00:00 PM,419.5,9.71,,,,
3528,08/26/23 10:30:00 PM,419.1,9.59,,,,
3529,08/26/23 11:00:00 PM,416.8,9.37,,,,
3530,08/26/23 11:30:00 PM,418.4,9.43,,,,
3531,08/27/23 12:00:00 AM,419.2,9.50,,,,
3532,08/27/23 12:30:00 AM,420.3,9.70,,,,
3533,08/27/23 01:00:00 AM,420.3,9.70,,,,
3534,08/27/23 01:30:00 AM,419.5,9.61,,,,
3535,08/27/23 02:00:00 AM,419.9,9.65,,,,
3536,08/27/23 02:30:00 AM,421.0,9.80,,,,
